class_index,class,image_name
254,n02110958,ILSVRC2012_val_00010846.JPEG
254,n02110958,ILSVRC2012_val_00019464.JPEG
254,n02110958,ILSVRC2012_val_00015419.JPEG
254,n02110958,ILSVRC2012_val_00023543.JPEG
254,n02110958,ILSVRC2012_val_00030877.JPEG
776,n04141076,ILSVRC2012_val_00043019.JPEG
776,n04141076,ILSVRC2012_val_00039538.JPEG
776,n04141076,ILSVRC2012_val_00012795.JPEG
776,n04141076,ILSVRC2012_val_00009736.JPEG
776,n04141076,ILSVRC2012_val_00039518.JPEG
0,n01440764,ILSVRC2012_val_00028158.JPEG
0,n01440764,ILSVRC2012_val_00026064.JPEG
0,n01440764,ILSVRC2012_val_00031094.JPEG
0,n01440764,ILSVRC2012_val_00040358.JPEG
0,n01440764,ILSVRC2012_val_00031333.JPEG
121,n01981276,ILSVRC2012_val_00025710.JPEG
121,n01981276,ILSVRC2012_val_00004965.JPEG
121,n01981276,ILSVRC2012_val_00015402.JPEG
121,n01981276,ILSVRC2012_val_00042159.JPEG
121,n01981276,ILSVRC2012_val_00035209.JPEG
130,n02007558,ILSVRC2012_val_00023502.JPEG
130,n02007558,ILSVRC2012_val_00045784.JPEG
130,n02007558,ILSVRC2012_val_00004730.JPEG
130,n02007558,ILSVRC2012_val_00034548.JPEG
130,n02007558,ILSVRC2012_val_00000939.JPEG
652,n03763968,ILSVRC2012_val_00009798.JPEG
652,n03763968,ILSVRC2012_val_00024662.JPEG
652,n03763968,ILSVRC2012_val_00014202.JPEG
652,n03763968,ILSVRC2012_val_00043198.JPEG
652,n03763968,ILSVRC2012_val_00021649.JPEG
604,n03544143,ILSVRC2012_val_00020724.JPEG
604,n03544143,ILSVRC2012_val_00007277.JPEG
604,n03544143,ILSVRC2012_val_00032932.JPEG
604,n03544143,ILSVRC2012_val_00011019.JPEG
604,n03544143,ILSVRC2012_val_00010178.JPEG
688,n03857828,ILSVRC2012_val_00047380.JPEG
688,n03857828,ILSVRC2012_val_00037300.JPEG
688,n03857828,ILSVRC2012_val_00017826.JPEG
688,n03857828,ILSVRC2012_val_00047063.JPEG
688,n03857828,ILSVRC2012_val_00030560.JPEG
635,n03706229,ILSVRC2012_val_00015256.JPEG
635,n03706229,ILSVRC2012_val_00049888.JPEG
635,n03706229,ILSVRC2012_val_00032444.JPEG
635,n03706229,ILSVRC2012_val_00016744.JPEG
635,n03706229,ILSVRC2012_val_00039674.JPEG
822,n04311174,ILSVRC2012_val_00031667.JPEG
822,n04311174,ILSVRC2012_val_00049340.JPEG
822,n04311174,ILSVRC2012_val_00016752.JPEG
822,n04311174,ILSVRC2012_val_00047486.JPEG
822,n04311174,ILSVRC2012_val_00018220.JPEG
45,n01692333,ILSVRC2012_val_00006927.JPEG
45,n01692333,ILSVRC2012_val_00046106.JPEG
45,n01692333,ILSVRC2012_val_00048104.JPEG
45,n01692333,ILSVRC2012_val_00039533.JPEG
45,n01692333,ILSVRC2012_val_00037417.JPEG
420,n02787622,ILSVRC2012_val_00049751.JPEG
420,n02787622,ILSVRC2012_val_00049911.JPEG
420,n02787622,ILSVRC2012_val_00018005.JPEG
420,n02787622,ILSVRC2012_val_00018617.JPEG
420,n02787622,ILSVRC2012_val_00025664.JPEG
206,n02099429,ILSVRC2012_val_00048032.JPEG
206,n02099429,ILSVRC2012_val_00041503.JPEG
206,n02099429,ILSVRC2012_val_00027322.JPEG
206,n02099429,ILSVRC2012_val_00039794.JPEG
206,n02099429,ILSVRC2012_val_00031281.JPEG
944,n07718747,ILSVRC2012_val_00023053.JPEG
944,n07718747,ILSVRC2012_val_00040344.JPEG
944,n07718747,ILSVRC2012_val_00000977.JPEG
944,n07718747,ILSVRC2012_val_00042221.JPEG
944,n07718747,ILSVRC2012_val_00011881.JPEG
111,n01930112,ILSVRC2012_val_00019842.JPEG
111,n01930112,ILSVRC2012_val_00012846.JPEG
111,n01930112,ILSVRC2012_val_00029033.JPEG
111,n01930112,ILSVRC2012_val_00028924.JPEG
111,n01930112,ILSVRC2012_val_00022395.JPEG
512,n03109150,ILSVRC2012_val_00007412.JPEG
512,n03109150,ILSVRC2012_val_00006896.JPEG
512,n03109150,ILSVRC2012_val_00043953.JPEG
512,n03109150,ILSVRC2012_val_00018467.JPEG
512,n03109150,ILSVRC2012_val_00026171.JPEG
6,n01498041,ILSVRC2012_val_00037753.JPEG
6,n01498041,ILSVRC2012_val_00038935.JPEG
6,n01498041,ILSVRC2012_val_00038215.JPEG
6,n01498041,ILSVRC2012_val_00039308.JPEG
6,n01498041,ILSVRC2012_val_00037740.JPEG
484,n02981792,ILSVRC2012_val_00042944.JPEG
484,n02981792,ILSVRC2012_val_00032462.JPEG
484,n02981792,ILSVRC2012_val_00017536.JPEG
484,n02981792,ILSVRC2012_val_00043460.JPEG
484,n02981792,ILSVRC2012_val_00001282.JPEG
302,n02167151,ILSVRC2012_val_00049611.JPEG
302,n02167151,ILSVRC2012_val_00023890.JPEG
302,n02167151,ILSVRC2012_val_00014218.JPEG
302,n02167151,ILSVRC2012_val_00033826.JPEG
302,n02167151,ILSVRC2012_val_00020013.JPEG
60,n01740131,ILSVRC2012_val_00023975.JPEG
60,n01740131,ILSVRC2012_val_00037175.JPEG
60,n01740131,ILSVRC2012_val_00025544.JPEG
60,n01740131,ILSVRC2012_val_00002928.JPEG
60,n01740131,ILSVRC2012_val_00030229.JPEG
494,n03017168,ILSVRC2012_val_00001601.JPEG
494,n03017168,ILSVRC2012_val_00044362.JPEG
494,n03017168,ILSVRC2012_val_00028778.JPEG
494,n03017168,ILSVRC2012_val_00018301.JPEG
494,n03017168,ILSVRC2012_val_00020461.JPEG
131,n02009229,ILSVRC2012_val_00048814.JPEG
131,n02009229,ILSVRC2012_val_00038730.JPEG
131,n02009229,ILSVRC2012_val_00030722.JPEG
131,n02009229,ILSVRC2012_val_00007043.JPEG
131,n02009229,ILSVRC2012_val_00027355.JPEG
263,n02113023,ILSVRC2012_val_00012060.JPEG
263,n02113023,ILSVRC2012_val_00002484.JPEG
263,n02113023,ILSVRC2012_val_00011368.JPEG
263,n02113023,ILSVRC2012_val_00047654.JPEG
263,n02113023,ILSVRC2012_val_00033737.JPEG
328,n02319095,ILSVRC2012_val_00046960.JPEG
328,n02319095,ILSVRC2012_val_00032016.JPEG
328,n02319095,ILSVRC2012_val_00014170.JPEG
328,n02319095,ILSVRC2012_val_00004772.JPEG
328,n02319095,ILSVRC2012_val_00047278.JPEG
183,n02093859,ILSVRC2012_val_00022934.JPEG
183,n02093859,ILSVRC2012_val_00036491.JPEG
183,n02093859,ILSVRC2012_val_00038116.JPEG
183,n02093859,ILSVRC2012_val_00020773.JPEG
183,n02093859,ILSVRC2012_val_00012584.JPEG
974,n09288635,ILSVRC2012_val_00002186.JPEG
974,n09288635,ILSVRC2012_val_00004430.JPEG
974,n09288635,ILSVRC2012_val_00047846.JPEG
974,n09288635,ILSVRC2012_val_00001270.JPEG
974,n09288635,ILSVRC2012_val_00038012.JPEG
993,n13037406,ILSVRC2012_val_00014792.JPEG
993,n13037406,ILSVRC2012_val_00043026.JPEG
993,n13037406,ILSVRC2012_val_00039675.JPEG
993,n13037406,ILSVRC2012_val_00042619.JPEG
993,n13037406,ILSVRC2012_val_00044596.JPEG
937,n07714990,ILSVRC2012_val_00014546.JPEG
937,n07714990,ILSVRC2012_val_00024367.JPEG
937,n07714990,ILSVRC2012_val_00042227.JPEG
937,n07714990,ILSVRC2012_val_00005143.JPEG
937,n07714990,ILSVRC2012_val_00017289.JPEG
516,n03125729,ILSVRC2012_val_00021829.JPEG
516,n03125729,ILSVRC2012_val_00030398.JPEG
516,n03125729,ILSVRC2012_val_00018847.JPEG
516,n03125729,ILSVRC2012_val_00010259.JPEG
516,n03125729,ILSVRC2012_val_00018902.JPEG
239,n02107683,ILSVRC2012_val_00040427.JPEG
239,n02107683,ILSVRC2012_val_00030297.JPEG
239,n02107683,ILSVRC2012_val_00042533.JPEG
239,n02107683,ILSVRC2012_val_00045305.JPEG
239,n02107683,ILSVRC2012_val_00007535.JPEG
38,n01675722,ILSVRC2012_val_00006853.JPEG
38,n01675722,ILSVRC2012_val_00016807.JPEG
38,n01675722,ILSVRC2012_val_00038644.JPEG
38,n01675722,ILSVRC2012_val_00021055.JPEG
38,n01675722,ILSVRC2012_val_00024545.JPEG
132,n02009912,ILSVRC2012_val_00014361.JPEG
132,n02009912,ILSVRC2012_val_00007470.JPEG
132,n02009912,ILSVRC2012_val_00043076.JPEG
132,n02009912,ILSVRC2012_val_00001891.JPEG
132,n02009912,ILSVRC2012_val_00015455.JPEG
460,n02894605,ILSVRC2012_val_00046775.JPEG
460,n02894605,ILSVRC2012_val_00003389.JPEG
460,n02894605,ILSVRC2012_val_00012214.JPEG
460,n02894605,ILSVRC2012_val_00002469.JPEG
460,n02894605,ILSVRC2012_val_00025334.JPEG
320,n02268853,ILSVRC2012_val_00027652.JPEG
320,n02268853,ILSVRC2012_val_00011771.JPEG
320,n02268853,ILSVRC2012_val_00010484.JPEG
320,n02268853,ILSVRC2012_val_00042323.JPEG
320,n02268853,ILSVRC2012_val_00002582.JPEG
881,n04515003,ILSVRC2012_val_00033560.JPEG
881,n04515003,ILSVRC2012_val_00007908.JPEG
881,n04515003,ILSVRC2012_val_00041692.JPEG
881,n04515003,ILSVRC2012_val_00024663.JPEG
881,n04515003,ILSVRC2012_val_00028612.JPEG
701,n03888257,ILSVRC2012_val_00002990.JPEG
701,n03888257,ILSVRC2012_val_00037770.JPEG
701,n03888257,ILSVRC2012_val_00016387.JPEG
701,n03888257,ILSVRC2012_val_00009873.JPEG
701,n03888257,ILSVRC2012_val_00047778.JPEG
587,n03481172,ILSVRC2012_val_00045142.JPEG
587,n03481172,ILSVRC2012_val_00015880.JPEG
587,n03481172,ILSVRC2012_val_00026993.JPEG
587,n03481172,ILSVRC2012_val_00045767.JPEG
587,n03481172,ILSVRC2012_val_00017991.JPEG
123,n01984695,ILSVRC2012_val_00008156.JPEG
123,n01984695,ILSVRC2012_val_00017162.JPEG
123,n01984695,ILSVRC2012_val_00036396.JPEG
123,n01984695,ILSVRC2012_val_00002152.JPEG
123,n01984695,ILSVRC2012_val_00018716.JPEG
210,n02100236,ILSVRC2012_val_00043413.JPEG
210,n02100236,ILSVRC2012_val_00017711.JPEG
210,n02100236,ILSVRC2012_val_00048488.JPEG
210,n02100236,ILSVRC2012_val_00017442.JPEG
210,n02100236,ILSVRC2012_val_00020965.JPEG
96,n01843383,ILSVRC2012_val_00019884.JPEG
96,n01843383,ILSVRC2012_val_00009145.JPEG
96,n01843383,ILSVRC2012_val_00009974.JPEG
96,n01843383,ILSVRC2012_val_00011011.JPEG
96,n01843383,ILSVRC2012_val_00029589.JPEG
260,n02112137,ILSVRC2012_val_00005910.JPEG
260,n02112137,ILSVRC2012_val_00024588.JPEG
260,n02112137,ILSVRC2012_val_00045687.JPEG
260,n02112137,ILSVRC2012_val_00017265.JPEG
260,n02112137,ILSVRC2012_val_00034735.JPEG
720,n03937543,ILSVRC2012_val_00005519.JPEG
720,n03937543,ILSVRC2012_val_00048656.JPEG
720,n03937543,ILSVRC2012_val_00016390.JPEG
720,n03937543,ILSVRC2012_val_00037866.JPEG
720,n03937543,ILSVRC2012_val_00040494.JPEG
765,n04099969,ILSVRC2012_val_00045048.JPEG
765,n04099969,ILSVRC2012_val_00026013.JPEG
765,n04099969,ILSVRC2012_val_00009659.JPEG
765,n04099969,ILSVRC2012_val_00047789.JPEG
765,n04099969,ILSVRC2012_val_00024620.JPEG
788,n04200800,ILSVRC2012_val_00049450.JPEG
788,n04200800,ILSVRC2012_val_00035624.JPEG
788,n04200800,ILSVRC2012_val_00044973.JPEG
788,n04200800,ILSVRC2012_val_00019741.JPEG
788,n04200800,ILSVRC2012_val_00005271.JPEG
4,n01494475,ILSVRC2012_val_00007405.JPEG
4,n01494475,ILSVRC2012_val_00041400.JPEG
4,n01494475,ILSVRC2012_val_00012879.JPEG
4,n01494475,ILSVRC2012_val_00027160.JPEG
4,n01494475,ILSVRC2012_val_00013847.JPEG
984,n11879895,ILSVRC2012_val_00032270.JPEG
984,n11879895,ILSVRC2012_val_00029679.JPEG
984,n11879895,ILSVRC2012_val_00031639.JPEG
984,n11879895,ILSVRC2012_val_00012198.JPEG
984,n11879895,ILSVRC2012_val_00044013.JPEG
717,n03930630,ILSVRC2012_val_00025354.JPEG
717,n03930630,ILSVRC2012_val_00021802.JPEG
717,n03930630,ILSVRC2012_val_00029046.JPEG
717,n03930630,ILSVRC2012_val_00024317.JPEG
717,n03930630,ILSVRC2012_val_00036504.JPEG
137,n02018207,ILSVRC2012_val_00035458.JPEG
137,n02018207,ILSVRC2012_val_00022931.JPEG
137,n02018207,ILSVRC2012_val_00030491.JPEG
137,n02018207,ILSVRC2012_val_00022926.JPEG
137,n02018207,ILSVRC2012_val_00034734.JPEG
962,n07871810,ILSVRC2012_val_00035848.JPEG
962,n07871810,ILSVRC2012_val_00039329.JPEG
962,n07871810,ILSVRC2012_val_00014188.JPEG
962,n07871810,ILSVRC2012_val_00013077.JPEG
962,n07871810,ILSVRC2012_val_00017771.JPEG
363,n02454379,ILSVRC2012_val_00015170.JPEG
363,n02454379,ILSVRC2012_val_00040090.JPEG
363,n02454379,ILSVRC2012_val_00033827.JPEG
363,n02454379,ILSVRC2012_val_00038758.JPEG
363,n02454379,ILSVRC2012_val_00009806.JPEG
543,n03255030,ILSVRC2012_val_00046720.JPEG
543,n03255030,ILSVRC2012_val_00034805.JPEG
543,n03255030,ILSVRC2012_val_00041644.JPEG
543,n03255030,ILSVRC2012_val_00012590.JPEG
543,n03255030,ILSVRC2012_val_00004949.JPEG
147,n02066245,ILSVRC2012_val_00038153.JPEG
147,n02066245,ILSVRC2012_val_00018578.JPEG
147,n02066245,ILSVRC2012_val_00042153.JPEG
147,n02066245,ILSVRC2012_val_00029505.JPEG
147,n02066245,ILSVRC2012_val_00004755.JPEG
276,n02117135,ILSVRC2012_val_00021035.JPEG
276,n02117135,ILSVRC2012_val_00012833.JPEG
276,n02117135,ILSVRC2012_val_00040615.JPEG
276,n02117135,ILSVRC2012_val_00028857.JPEG
276,n02117135,ILSVRC2012_val_00048499.JPEG
745,n04009552,ILSVRC2012_val_00041255.JPEG
745,n04009552,ILSVRC2012_val_00032098.JPEG
745,n04009552,ILSVRC2012_val_00023972.JPEG
745,n04009552,ILSVRC2012_val_00047128.JPEG
745,n04009552,ILSVRC2012_val_00024304.JPEG
643,n03724870,ILSVRC2012_val_00004527.JPEG
643,n03724870,ILSVRC2012_val_00016753.JPEG
643,n03724870,ILSVRC2012_val_00009544.JPEG
643,n03724870,ILSVRC2012_val_00021552.JPEG
643,n03724870,ILSVRC2012_val_00046114.JPEG
386,n02504458,ILSVRC2012_val_00022907.JPEG
386,n02504458,ILSVRC2012_val_00002282.JPEG
386,n02504458,ILSVRC2012_val_00003747.JPEG
386,n02504458,ILSVRC2012_val_00036436.JPEG
386,n02504458,ILSVRC2012_val_00027908.JPEG
660,n03776460,ILSVRC2012_val_00044721.JPEG
660,n03776460,ILSVRC2012_val_00049745.JPEG
660,n03776460,ILSVRC2012_val_00001631.JPEG
660,n03776460,ILSVRC2012_val_00038128.JPEG
660,n03776460,ILSVRC2012_val_00021328.JPEG
662,n03777754,ILSVRC2012_val_00038834.JPEG
662,n03777754,ILSVRC2012_val_00008248.JPEG
662,n03777754,ILSVRC2012_val_00033556.JPEG
662,n03777754,ILSVRC2012_val_00039683.JPEG
662,n03777754,ILSVRC2012_val_00047569.JPEG
74,n01773797,ILSVRC2012_val_00001987.JPEG
74,n01773797,ILSVRC2012_val_00027158.JPEG
74,n01773797,ILSVRC2012_val_00043600.JPEG
74,n01773797,ILSVRC2012_val_00015011.JPEG
74,n01773797,ILSVRC2012_val_00009108.JPEG
522,n03134739,ILSVRC2012_val_00040399.JPEG
522,n03134739,ILSVRC2012_val_00033811.JPEG
522,n03134739,ILSVRC2012_val_00025304.JPEG
522,n03134739,ILSVRC2012_val_00026514.JPEG
522,n03134739,ILSVRC2012_val_00013071.JPEG
309,n02206856,ILSVRC2012_val_00035503.JPEG
309,n02206856,ILSVRC2012_val_00020564.JPEG
309,n02206856,ILSVRC2012_val_00001876.JPEG
309,n02206856,ILSVRC2012_val_00028469.JPEG
309,n02206856,ILSVRC2012_val_00025807.JPEG
900,n04562935,ILSVRC2012_val_00038846.JPEG
900,n04562935,ILSVRC2012_val_00004536.JPEG
900,n04562935,ILSVRC2012_val_00046961.JPEG
900,n04562935,ILSVRC2012_val_00005342.JPEG
900,n04562935,ILSVRC2012_val_00025044.JPEG
889,n04536866,ILSVRC2012_val_00016034.JPEG
889,n04536866,ILSVRC2012_val_00025413.JPEG
889,n04536866,ILSVRC2012_val_00012680.JPEG
889,n04536866,ILSVRC2012_val_00047161.JPEG
889,n04536866,ILSVRC2012_val_00001118.JPEG
291,n02129165,ILSVRC2012_val_00033659.JPEG
291,n02129165,ILSVRC2012_val_00003788.JPEG
291,n02129165,ILSVRC2012_val_00044195.JPEG
291,n02129165,ILSVRC2012_val_00031111.JPEG
291,n02129165,ILSVRC2012_val_00006345.JPEG
656,n03770679,ILSVRC2012_val_00016431.JPEG
656,n03770679,ILSVRC2012_val_00031770.JPEG
656,n03770679,ILSVRC2012_val_00016053.JPEG
656,n03770679,ILSVRC2012_val_00044089.JPEG
656,n03770679,ILSVRC2012_val_00006759.JPEG
146,n02058221,ILSVRC2012_val_00038725.JPEG
146,n02058221,ILSVRC2012_val_00018662.JPEG
146,n02058221,ILSVRC2012_val_00017807.JPEG
146,n02058221,ILSVRC2012_val_00035517.JPEG
146,n02058221,ILSVRC2012_val_00026716.JPEG
824,n04325704,ILSVRC2012_val_00041039.JPEG
824,n04325704,ILSVRC2012_val_00021921.JPEG
824,n04325704,ILSVRC2012_val_00037110.JPEG
824,n04325704,ILSVRC2012_val_00027132.JPEG
824,n04325704,ILSVRC2012_val_00027092.JPEG
229,n02105641,ILSVRC2012_val_00041351.JPEG
229,n02105641,ILSVRC2012_val_00025395.JPEG
229,n02105641,ILSVRC2012_val_00043008.JPEG
229,n02105641,ILSVRC2012_val_00003413.JPEG
229,n02105641,ILSVRC2012_val_00030876.JPEG
257,n02111500,ILSVRC2012_val_00029490.JPEG
257,n02111500,ILSVRC2012_val_00037038.JPEG
257,n02111500,ILSVRC2012_val_00010466.JPEG
257,n02111500,ILSVRC2012_val_00036918.JPEG
257,n02111500,ILSVRC2012_val_00001624.JPEG
659,n03775546,ILSVRC2012_val_00022647.JPEG
659,n03775546,ILSVRC2012_val_00046554.JPEG
659,n03775546,ILSVRC2012_val_00017644.JPEG
659,n03775546,ILSVRC2012_val_00006688.JPEG
659,n03775546,ILSVRC2012_val_00029594.JPEG
779,n04146614,ILSVRC2012_val_00005166.JPEG
779,n04146614,ILSVRC2012_val_00047962.JPEG
779,n04146614,ILSVRC2012_val_00009450.JPEG
779,n04146614,ILSVRC2012_val_00019046.JPEG
779,n04146614,ILSVRC2012_val_00031870.JPEG
47,n01694178,ILSVRC2012_val_00004555.JPEG
47,n01694178,ILSVRC2012_val_00040104.JPEG
47,n01694178,ILSVRC2012_val_00043043.JPEG
47,n01694178,ILSVRC2012_val_00038162.JPEG
47,n01694178,ILSVRC2012_val_00029225.JPEG
597,n03527444,ILSVRC2012_val_00012070.JPEG
597,n03527444,ILSVRC2012_val_00033835.JPEG
597,n03527444,ILSVRC2012_val_00002822.JPEG
597,n03527444,ILSVRC2012_val_00045803.JPEG
597,n03527444,ILSVRC2012_val_00046409.JPEG
894,n04550184,ILSVRC2012_val_00007593.JPEG
894,n04550184,ILSVRC2012_val_00021368.JPEG
894,n04550184,ILSVRC2012_val_00026764.JPEG
894,n04550184,ILSVRC2012_val_00018418.JPEG
894,n04550184,ILSVRC2012_val_00018341.JPEG
969,n07932039,ILSVRC2012_val_00046513.JPEG
969,n07932039,ILSVRC2012_val_00006310.JPEG
969,n07932039,ILSVRC2012_val_00042762.JPEG
969,n07932039,ILSVRC2012_val_00011790.JPEG
969,n07932039,ILSVRC2012_val_00022362.JPEG
703,n03891251,ILSVRC2012_val_00006951.JPEG
703,n03891251,ILSVRC2012_val_00031221.JPEG
703,n03891251,ILSVRC2012_val_00019835.JPEG
703,n03891251,ILSVRC2012_val_00018079.JPEG
703,n03891251,ILSVRC2012_val_00028675.JPEG
226,n02105251,ILSVRC2012_val_00035800.JPEG
226,n02105251,ILSVRC2012_val_00004938.JPEG
226,n02105251,ILSVRC2012_val_00038314.JPEG
226,n02105251,ILSVRC2012_val_00048530.JPEG
226,n02105251,ILSVRC2012_val_00022759.JPEG
888,n04532670,ILSVRC2012_val_00044530.JPEG
888,n04532670,ILSVRC2012_val_00010807.JPEG
888,n04532670,ILSVRC2012_val_00012772.JPEG
888,n04532670,ILSVRC2012_val_00012276.JPEG
888,n04532670,ILSVRC2012_val_00025866.JPEG
545,n03271574,ILSVRC2012_val_00012567.JPEG
545,n03271574,ILSVRC2012_val_00008015.JPEG
545,n03271574,ILSVRC2012_val_00044211.JPEG
545,n03271574,ILSVRC2012_val_00009977.JPEG
545,n03271574,ILSVRC2012_val_00043592.JPEG
412,n02747177,ILSVRC2012_val_00039919.JPEG
412,n02747177,ILSVRC2012_val_00010728.JPEG
412,n02747177,ILSVRC2012_val_00028319.JPEG
412,n02747177,ILSVRC2012_val_00048730.JPEG
412,n02747177,ILSVRC2012_val_00013783.JPEG
514,n03124043,ILSVRC2012_val_00024915.JPEG
514,n03124043,ILSVRC2012_val_00007622.JPEG
514,n03124043,ILSVRC2012_val_00037597.JPEG
514,n03124043,ILSVRC2012_val_00018173.JPEG
514,n03124043,ILSVRC2012_val_00004432.JPEG
928,n07614500,ILSVRC2012_val_00004495.JPEG
928,n07614500,ILSVRC2012_val_00038852.JPEG
928,n07614500,ILSVRC2012_val_00047647.JPEG
928,n07614500,ILSVRC2012_val_00034189.JPEG
928,n07614500,ILSVRC2012_val_00025209.JPEG
34,n01665541,ILSVRC2012_val_00042894.JPEG
34,n01665541,ILSVRC2012_val_00006305.JPEG
34,n01665541,ILSVRC2012_val_00034960.JPEG
34,n01665541,ILSVRC2012_val_00004221.JPEG
34,n01665541,ILSVRC2012_val_00002163.JPEG
184,n02093991,ILSVRC2012_val_00015173.JPEG
184,n02093991,ILSVRC2012_val_00017905.JPEG
184,n02093991,ILSVRC2012_val_00023340.JPEG
184,n02093991,ILSVRC2012_val_00039452.JPEG
184,n02093991,ILSVRC2012_val_00029754.JPEG
232,n02106166,ILSVRC2012_val_00046446.JPEG
232,n02106166,ILSVRC2012_val_00031198.JPEG
232,n02106166,ILSVRC2012_val_00007897.JPEG
232,n02106166,ILSVRC2012_val_00005395.JPEG
232,n02106166,ILSVRC2012_val_00049998.JPEG
367,n02481823,ILSVRC2012_val_00038902.JPEG
367,n02481823,ILSVRC2012_val_00028562.JPEG
367,n02481823,ILSVRC2012_val_00033537.JPEG
367,n02481823,ILSVRC2012_val_00023262.JPEG
367,n02481823,ILSVRC2012_val_00011245.JPEG
66,n01753488,ILSVRC2012_val_00033749.JPEG
66,n01753488,ILSVRC2012_val_00041616.JPEG
66,n01753488,ILSVRC2012_val_00045212.JPEG
66,n01753488,ILSVRC2012_val_00044048.JPEG
66,n01753488,ILSVRC2012_val_00045247.JPEG
189,n02095570,ILSVRC2012_val_00005146.JPEG
189,n02095570,ILSVRC2012_val_00038668.JPEG
189,n02095570,ILSVRC2012_val_00026738.JPEG
189,n02095570,ILSVRC2012_val_00043375.JPEG
189,n02095570,ILSVRC2012_val_00044354.JPEG
99,n01855672,ILSVRC2012_val_00000547.JPEG
99,n01855672,ILSVRC2012_val_00029785.JPEG
99,n01855672,ILSVRC2012_val_00033945.JPEG
99,n01855672,ILSVRC2012_val_00016490.JPEG
99,n01855672,ILSVRC2012_val_00029226.JPEG
668,n03788195,ILSVRC2012_val_00021199.JPEG
668,n03788195,ILSVRC2012_val_00002735.JPEG
668,n03788195,ILSVRC2012_val_00041395.JPEG
668,n03788195,ILSVRC2012_val_00024077.JPEG
668,n03788195,ILSVRC2012_val_00005361.JPEG
213,n02100877,ILSVRC2012_val_00048629.JPEG
213,n02100877,ILSVRC2012_val_00029929.JPEG
213,n02100877,ILSVRC2012_val_00035973.JPEG
213,n02100877,ILSVRC2012_val_00016589.JPEG
213,n02100877,ILSVRC2012_val_00000161.JPEG
919,n06794110,ILSVRC2012_val_00048139.JPEG
919,n06794110,ILSVRC2012_val_00033325.JPEG
919,n06794110,ILSVRC2012_val_00001376.JPEG
919,n06794110,ILSVRC2012_val_00002788.JPEG
919,n06794110,ILSVRC2012_val_00035300.JPEG
910,n04597913,ILSVRC2012_val_00032112.JPEG
910,n04597913,ILSVRC2012_val_00041290.JPEG
910,n04597913,ILSVRC2012_val_00041678.JPEG
910,n04597913,ILSVRC2012_val_00036316.JPEG
910,n04597913,ILSVRC2012_val_00037708.JPEG
756,n04049303,ILSVRC2012_val_00015619.JPEG
756,n04049303,ILSVRC2012_val_00021721.JPEG
756,n04049303,ILSVRC2012_val_00019907.JPEG
756,n04049303,ILSVRC2012_val_00004504.JPEG
756,n04049303,ILSVRC2012_val_00010839.JPEG
154,n02086079,ILSVRC2012_val_00039901.JPEG
154,n02086079,ILSVRC2012_val_00020784.JPEG
154,n02086079,ILSVRC2012_val_00004065.JPEG
154,n02086079,ILSVRC2012_val_00017744.JPEG
154,n02086079,ILSVRC2012_val_00043457.JPEG
507,n03075370,ILSVRC2012_val_00023151.JPEG
507,n03075370,ILSVRC2012_val_00036914.JPEG
507,n03075370,ILSVRC2012_val_00032487.JPEG
507,n03075370,ILSVRC2012_val_00019056.JPEG
507,n03075370,ILSVRC2012_val_00009358.JPEG
721,n03938244,ILSVRC2012_val_00020983.JPEG
721,n03938244,ILSVRC2012_val_00011469.JPEG
721,n03938244,ILSVRC2012_val_00035812.JPEG
721,n03938244,ILSVRC2012_val_00048945.JPEG
721,n03938244,ILSVRC2012_val_00010921.JPEG
364,n02457408,ILSVRC2012_val_00033283.JPEG
364,n02457408,ILSVRC2012_val_00007831.JPEG
364,n02457408,ILSVRC2012_val_00044424.JPEG
364,n02457408,ILSVRC2012_val_00044983.JPEG
364,n02457408,ILSVRC2012_val_00007554.JPEG
552,n03325584,ILSVRC2012_val_00029330.JPEG
552,n03325584,ILSVRC2012_val_00027255.JPEG
552,n03325584,ILSVRC2012_val_00007722.JPEG
552,n03325584,ILSVRC2012_val_00007663.JPEG
552,n03325584,ILSVRC2012_val_00044622.JPEG
689,n03866082,ILSVRC2012_val_00009489.JPEG
689,n03866082,ILSVRC2012_val_00017791.JPEG
689,n03866082,ILSVRC2012_val_00026790.JPEG
689,n03866082,ILSVRC2012_val_00005141.JPEG
689,n03866082,ILSVRC2012_val_00035692.JPEG
441,n02823750,ILSVRC2012_val_00046210.JPEG
441,n02823750,ILSVRC2012_val_00027981.JPEG
441,n02823750,ILSVRC2012_val_00036113.JPEG
441,n02823750,ILSVRC2012_val_00026110.JPEG
441,n02823750,ILSVRC2012_val_00009049.JPEG
459,n02892767,ILSVRC2012_val_00040902.JPEG
459,n02892767,ILSVRC2012_val_00031242.JPEG
459,n02892767,ILSVRC2012_val_00029303.JPEG
459,n02892767,ILSVRC2012_val_00010549.JPEG
